,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
4404,Mark M.,0,5,"I don't really have a lot to add to the three hundred some-odd reviews that've already been posted. Lombardi's has a century of pizza-making expertise under their belt and the allegiance of countless devotees to vouch for their must-try delicacies!Any of their pizzas are good as-is. This is coming from someone who typically won't eat pizza unless it's missing the cheese, because I don't really like cheese. Not because of lactose-intolerance issues, but because I find it unappetizing.But the mozzarella has just the right amount of resistance to it, a simple, fresh milk taste that's out-of-this world. I can even stand the touch of sharp Pecorino Romano they add, well, because it gives a nice, salty kick to everything.Their perfectly thin crust is crisp on the outside, tender on the inside, yet still pliable and chewy.The sauce is robust and hearty while maintaining a light, herbal character.All in all, a well-rounded pizza, in form and in principle!The only thing I regret is that, since I was with a group each time I went, I could never order my beloved anchovies because of community objection. Such is life.",8/6/2008,94,169,0,p2YMr7hHcOlJBqBVybqbow
4405,Lisa Q.,0,4,"The long wait, the Mona Lisa, the PIZZA.All essentials in tastes, smells, and sights for perfect evening to catch up with friends. I ordered the margarita because I'm always dining with vegetarians... ughhh. Longingly,  I watched a pizza delivered next to us that was topped with pepperoni--- the thick, spicy circles were flipped up like crispy little bowls. I wanted to kill my veggie friendz. Not that our margarita wasn't delishalish! It was just to my liking. Thin, gooey, with tart and sweet tomato sauce. The basil had a shockingly fresh pop--- a sexy little dress for the gooey, slutty mozzerella. I also saw European tourists getting served salad. Woe is them, that salad had big hunks of rinsed tomatoes, iceberg lettuce, and onions. Not tasty. So be aware, say no to expensive starters here--- they are no good, just get the pizzzzza! If you're not full then get another pizza.... with pepperoni.",8/11/2008,1988,440,202,m9oVFC5s03j2nEHgdqIlgw
4406,Leo C.,0,3,"Food: Lombardi's is what you get if Grimaldi's looked at itself in the mirror. Everything is opposite. I prefer the pizza at Grimaldi's because it is baked better. The pizza here comes out limpy and the crust flat and doughy. The ingredients (mozzarella, sausage, onion, and mushrooms) here are top notch. Clam pizza had sparse clams and after a few tries I've decided that any seafood on pizza is generally not a good idea. The sauce is laid out well, doesn't overflow as you eat. Service: Average service, which is more than Grimaldi's. (FYI, no credit cards accepted)Drink: Had a few problems once, ordered a pitcher of coke which was flat. Told them, and they replied that its being changed right now and we will get another one. Came back, it was flat and told them again. They said sorry and came back with root beer, wtf? Tired of asking, I simply just don't care, but I can imagine if they try to pull that with someone who cares or doesn't like root beer. Crowd/Ambiance: Old school Lombardi's was much better, had more character. The expansion allowed for increase space, more tourists, resulting in higher revenue, but sacrificed on the rustic, original feel. What carried over was the claustrophobic seating and table space.",9/28/2009,219,304,1491,e3QEIZcXtsEnWiui-71TpQ
4407,Phil K.,0,4,"The wait was really long, yeah, but the pizza is really awesome. We had to wait about 40 minutes for a table for 2, but we were expecting that. We got a table downstairs, which was fine by the upstairs seems like the place to be. Service was slightly slow at first, but once we ordered everything arrived quickly. The pizza itself is fantastic! The crust is crispy on the bottom and soft on top, just the way it should be. The sauce is definitely fresh and naturally sweet, also perfect. Some tips: Considering going with a group of 4 people, if you can manage it. There were tons of people on the ""table for 2"" list, and lots of larger tables were seated ahead of us. At least 3 or 4 parties of 4 arrived after us and were seated well before we were called. The Lombardi's Salad was a great appetizer while we were waiting for the pizza, too.",1/4/2006,40,276,59,5Us7BcHkyX7vKFbvv1a5FA
4408,Karen L.,0,5,"Definitely lived up to its hype. We ordered pizza with sweet Italian sausage, garlic spinach and olives. I think it's a great combo and gives the pizza so much flavor it punches you in the face! I love that they don't use black olives like most pizza places do. They use the greeeeeen olives and it really gives the pizza a little extra something!",9/23/2011,111,161,55,no7qwrVx8nimgb2tiSUUJw
4409,Miss Rza M.,0,5,"Seriously the best pizza I have ever had in my life. Hands down. We were visiting from the south where our pizza crust is either thin and flavorless, or thick and greasy. A native took us to Lombardi's on our first night and it was well worth the 30 minute wait. We ordered the mozzarella and tomato appetizer which was delicious and fresh. It came on a bed of mixed greens so it also had a salad. We split a large pepperoni, Italian sausage, and sauteed spinach pizza. All of the ingredients were very high quality and fresh. The crust was perfect with no additional salt needed. We also split a small white pizza that came with ricotta cheese. This is DEFINITELY worth trying. I have never in my life had a white pizza that I enjoyed, but I enjoyed this one. I keep dreaming about it....and despite the fact that we only have a week left, I think we're going to have to go back to Lombardi's. It also tasted excellent with the red pepper flakes which I usually don't put on my pizza. Each of their pies comes with basil which gives it a depth of flavor that you don't always find. It was kind of pricey, with the total coming to 60.00 for 3 of us. We also ordered a pitcher of soda since they charged for refills. Something else you should know is that it is cash only! They have an ATM in the back, but come prepared. Yes it is crowded, yes it is expensive, but it is totally worth it! Another downside is that because they are so busy, you have to flag down a waiter anytime you need something. We had water and to get refills we'd have to catch the waitress when she was running back and forth.",8/20/2008,15,142,6,niR5yUwjaPq1zvoC_Axsgg
4410,Demitasse E.,0,4,"I wasn't planning on coming here but was in SoHo with a visiting friend and thought, well why not go to one of those famous NY pizza places for once?  And you know what?  It was really good!  The wait time was just a few minutes and our servers were prompt with everything afterwards.  We just split a plain cheese pie and it was great quality--the cheese, sauce, basil leaves, crust.  Yummy throughout, except maybe the end of the crust could have been more flavorful... but I love a great crust so maybe I've grown to expect too much from them.I'd note it's not cheap... but it's also not the crazy tourist trap I would have expected.  I'd go back, but after I get around to the other top notch NYC pizzerias on my list to try...",10/2/2008,15,209,61,uLUGXM4mvM1YoEe_F3kMvA
4411,Heavy D.,0,4,"Lombardi's. The first pizzeria in America. The first time I've taken my love to and ordered a pizza pie, now that's amore! I still remember the way she looked. Beautiful, sexy, and oh, so sexy. We both flew in from California, and it was her first time in New York city. She loved every minute of New York and she loved Lombardi's. After minutes of being in love and admiring her beauty, the pizza came out. We both enjoyed every bite. Then I took her to Pomodoro's to break up with her because I found out she was cheating on me in California. The end.I recommend: Girls who don't cheat and try the special everything pizza!",7/31/2009,20,42,0,s87zpgyLdo24Sy7by9ezRA
4412,Nicole C.,0,5,"What to say about America's first pizza place? Of course it's worth trying out!My fiance and I had a great experience here.... Our pizza was hot and delicious, and prices were very fair. You will absolutely have to wait for a table at almost any time of day, but stick it out - You won't be sorry! They have had the same pizza oven forever, and have managed to move locations, at which time they had to dis-assemble the oven brick by brick and re-assemble it at the new location. Now that's dedication! Make sure you bring cash with you - This place DOES NOT ACCEPT PLASTIC! They do have an ATM on site in case you need it though. If you are in NYC for the first time, you absolutely must come to Lombardi's!",5/19/2010,28,60,106,mW3czTHSus6b37-uleVPKA
4413,Foufikins C.,0,5,Lomb-ardi's you're the Bomb-ardi's! Delish. Need I say more? Rhetorical question.,1/29/2012,8,109,0,V1pKZTu9zdHwFhnA07U1bw
4414,Kathryn C.,0,3,"No, I do not want my pizza to have a soggy center.No, I do not want my cheese+toppings to fall off completely at first bite, leaving me only the crust.No, I do not want to resort to using a knife and fork to eat my pizza.No, I do not want to pay $45 for a large pizza (+4 toppings) and a house salad.",1/20/2010,67,95,18,F_av-YrDAOgmdEV9a7WX_Q
