,user_name,user_elite,stars,review,user_date,user_friends,user_reviews,user_photos,user_url
2534,Laura C.,0,5,"No Sleep Till.....Brooklyn!!!!  I've been meaning to try L & B Spumoni Gardens and today was the perfect pre-spring day to enjoy this famous Brooklyn fare.  We dined outside on the picnic tables and scarfed up the insanely delicious Square pie, a 12 slice pie from the Heavens.  Crispy, chewy, yummy sauce on top.  We tried the round pie as well, adding sausage.  Thin and crispy, as it should be.  The sausage was better than the standard sausage topping you experience on most pizzas.  House made? Not sure but it was damn good!  We took the leftovers from that bad-boy home.  I'll have to fight for them for a future lunch I'm sure.  Because yours truly was so psyched about the Square pie, we took home a 12 slice pie as well.  We drove about 45 minutes so I figured this justified my gluttony! LOL.  I'll freeze it for a rainy day, no?You walk up to order on a separate line for pies, 12 slice Square or 24 Slice  Square, round pies.  There always seems to be 20 or so 12 slice Square pies, ready to go.  We waited like a minute, maybe for our Square pie.  Awesome-ness!!! They announced  when our round pie with sausage was ready over a LOUDspeaker.  It cracked us up!! There is no shame in the game here and most people were walking out with at least a 12 slice Square box, either to a table or to their double-parked, in heavy traffic no less! , car!  Fun people watching, truly everyone and their mother!!! Kids, couples, grannies, a few people that could be extras in the Sopranos, Im just sayin!!! lolIt would be a sin to leave without trying the Spumoni, so I did!! I had the Rainbow, a.k.a Chocolate/vanilla/pistachio .  Delightful, not cloyingly sweet, complete with ample bits of pistachio.  There is indoor dining with a full  menu, too.  You can bet I'll be back soon!",3/9/2013,32,108,49,U3Mg3zCqk6IIIYNJKLbTFA
2535,George C.,0,5,"L&B left me spewing superlatives, as it's simultaneously:The pinnacle of pizza pies (even if their regular isn't as lauded)The mountain of mozzarella (even if it's heavier on sauce than cheese)The climax of crust (its airyness may even incite such a reaction, though it can get aesthetically meh)The tiptop of tomato-y goodness (with subtle yet distinct flavor)The summit of the square slice (even if it's sometimes a slight rectangular, geometrically speaking)So many places forget how many regulars you keep by not hiking your prices due to popularity. Maybe it was due to what I've read was the hottest kitchen in NY, but the staff seemed positively exhausted, but remained incredibly efficient nonetheless before and after I ordered up my $2.25 square slice properly (referencing location on the pie) from the appropriate window. The Sicilian slice was enjoyed immensely al fresco, 'cause there's no other way to (respectably) do it at Spumoni Gardens*, where the plentiful seating is filled by loyal patrons and gushing virgins. It's different in appearance than your usual suspect, and far more delicious to boot. It's a beautiful thing, a testament to the excellence of the slice, really, that you want to scarf it down and savor it simultaneously.I also opted for the eponymous icy treat (sans greenery) from an adjacent window, another meager $2.25 for heaven. Fortunately, I had the foresight to check and realize the rainbow spumoni here is a trio of vanilla, chocolate, & PISTACHIO (BAZINGA), so I went with a small cup on my way out. This badboy was studded with endearing chunks of ice and a peculiar but not unwelcome hint of coffee, a pleasantly pistachio-heavy icy treat.*Though, according to a posted sign, the only way to gain access to the restrooms is to be a paying dining room customers. If you weren't a dining room patron yet dropped excessive dough outside and hafta use the restroom, take your business elsewhere...though I quasi-understand the rationale, the fact that this kinda person is outta luck is my only real qualm about L&B.",8/12/2011,0,7747,14304,8RcEwGrFIgkt9WQ35E6SnQ
2536,Alexis G.,0,4,"I wasn't a fan of the Sicilian pizza, but their round slices were amazing!! I love all the outdoor seating and that they keep it simple. The home-made ice cream was delicious too! I will be back for sure.",8/19/2013,0,20,1,Exif9ND007R76q51615Acw
2537,Chelsea B.,0,5,"When I came here my bf and I didn't really know what the deal was with the indoor outdoor seating. Since we specifically came for the pizza we figured we should turn around and order outside. Then we were stopped by a guy who pointed to inside and asked, ""What did they turn you away?!"" and we said no and he told us to go eat inside and enjoy it. Much appreciated. When we were seated we didn't get service for a bit but once they realized they were excellent! We ended up ordering a couple appetizers, which were goood. But the pizza was amazzzinnggg! We got the sicilian. Sauce was bangin, and it was doughy :) Then for dessert I told the waiter that I had never been there before and wasn't sure what to order. They hooked up the craziest dessert ever. 2 choc. ice cones and what I assume is their signature dessert. Amazing... and when we got the bill it was free!!! Can't beat that!!! Really glad we came here. I should prob. post the picture perfect dessert... You'd be jealous!",7/6/2011,328,335,188,PjjNh7_fxuie8n26_hqxiw
2538,Henry T.,0,5,Very good service  food was very good The owner treated us ice-creme We feel we are welcome there We had a party of 10 all my friends Recommend folks who enjoy good Italian style goodie,6/11/2011,107,50,229,F4R04C1sa4AEkp-qFpzVvg
2539,Jacob U.,0,3,"Not what is used to be. I recall years ago, when you bought an individual square, they would heat it up for you. But I suppose due to the global economic crisis and the difficulty in finding employees willing to do anything more than take your money, that is a luxury for a bygone era. So, yeah, the pizza was ice cold. But the flavors was still there  and the place is fantastic if you order an entire pie because they have to make that fresh and hot.",12/2/2013,39,64,103,LfVOAkHdnDOUJ_dfgSVjFA
2540,Jason F.,0,5,THE go-to place for a square. The bottom is crispy with a gooey center and the sauce is as good as you can find anywhere. It's hard to tell what he best part is and they are definitely worth the trip.,7/15/2014,0,12,0,VHt-Dyag2KfuUIt2rqP6eQ
2541,Maya B.,0,3,Did you know they have a restaurant? Probably not since most ppl come for the outdoor seating and pizza which if you do go get a square its the best even tho they sold off the place and the recipe isn't as good as it used to be. But on the off chance you want food go inside to the right order the calamari or the clams they are great authentic not over breaded and the right app to a great dinner.,7/27/2013,123,158,228,st4X2Bb4_edG85gToE03kA
2542,Katie K.,0,2,Salty. Very salty. That slice of pizza was just like any other regular pizzeria. I don't know why there was even a line formed. My pizza went from warm to cool really fast. The good thing is you can take your pizza out and eat it at outdoors during sunny days.,4/9/2011,59,142,137,UU6tSVCWe5jyS7cMNAXWmA
2543,Sherief M.,0,5,"People often ask what's so special about square shaped pizza. They're right, nothing's special about square shaped pizza, but an L & B's Sicilian pizza is mouth watering deliciousness sent from Italian pizza gods. I used to come here as a kid after soccer and I feel like this place is just 10X better as an adult. It's out near bensonhurst, so it's a trek for those living in the city, but well worth it.",3/17/2014,110,52,0,zYJ9KeTgLgTTaQDTDr4dIg
2544,Fantastic F.,0,4,"L& B has the most awesome square (pizza) you will ever eat. the salads are also good. the Italian ices also rock, you will not be disappointed.",10/14/2014,0,12,0,TnnQUgdbm9kQAFxraTESEw
2545,Edward C.,0,4,"One of the few iconic places of Brooklyn, while sometimes i question their overall quality as being the best in Brooklyn in terms of pizza (just way too many contenders in that category) they un-doubtably have one of the best VALUES when it comes to their Sicilian pie despite their ratings and reputation. The service is as you can expect for a pizza joint, fast to the point, no bullshit and absolute no time wasting. They will give you some recommendations if you're first time there but i suggest you to do your own research on what you want before lining up as its definitely an inconvenience to others. As for the food, their Sicilian is probably the best Sicilian pie in Brooklyn, being the first to create a cheese first then sauce on top style of pizza, it taste absolutely fantastic. From the crust (which i suspect they did something to) to the heavy sauce that symbolizes Sicilian cuisine to the great spumoni desert you can order right afterwards to the pricing which allows access to their great food no matter what income class you are. L&B is one of those very few restaurant that got it right.",2/4/2014,19,26,0,Y3smLXcpQjzfFlLuQtAWHA
2546,Shelly A.,0,5,"I love this place! If you want a great slice of New York pizza in Brooklyn run don't walk here. Get the Slice Sicilian Square slice, you won't regret it!",7/9/2014,4,15,0,mVOHRU9rwL5vlRcT5IzswA
2547,Liz C.,0,5,"L& B gets a 10 out of 5. Every slice I eat till I die will be compared to an L&B sicilian slice. In my will, I have stipulated that I am to remain on life support as long as L&B remains open.",2/18/2013,4,6,1,UdKxgPeSqhTiQ7b5Wuappw
2548,Joseph F.,0,5,"While at work right now and on some down time I was thinking of my favorite foods in America. When it came to pizza there is absolutely no other contender. Even though it has been a few years since I have had a Sicilian slice from L&B, as soon as I saw the picture I experience euphoric recall. I immediately tasted the sweet sauce, gooey cheese, soft upper crust and deliciously burnt bottom crust. It brought back memories of Sheeps Head bay, Bay Ridge, and Coney island; growing up in the 90's, having L&B on the weekends with my family. I can't even begin to convey the kind of emotional response just seeing a picture of this pizza brought back. It is that good. A must for anyone who has never been there. ....I am even beginning to smell it. New York has never seemed so far away.",5/23/2013,56,23,4,3tkd47BG1vKqs1BgcBrB4A
